Branch1,Branch2,Success,MW_Lost
19,78,1,0.00
82,160,1,0.00
59,60,0,BLACK_OUT
81,161,1,0.00
116,186,1,0.00
66,102,1,0.00
28,77,1,0.00
60,151,1,0.00
68,76,1,0.00
38,56,1,0.00
110,127,1,0.00
83,126,1,0.00
52,161,1,0.00
65,71,1,0.00
61,140,1,0.00
64,144,1,0.00
63,182,1,0.00
1,103,1,0.00
2,159,1,0.00
144,173,1,0.00
32,98,1,0.00
10,49,1,0.00
8,107,1,0.00
66,74,1,0.00
71,105,1,0.00
107,146,1,0.00
105,106,1,0.00
2,143,1,0.00
59,89,1,0.00
94,151,1,0.00
149,169,1,0.00
67,127,1,0.00
97,110,1,0.00
93,164,1,0.00
69,109,1,0.00
24,44,1,0.00
57,124,1,0.00
50,51,1,0.00
44,116,1,0.00
4,118,1,0.00
151,159,1,0.00
10,180,1,0.00
24,149,1,0.00
100,147,1,0.00
43,115,1,0.00
14,98,1,0.00
64,153,1,0.00
18,51,1,0.00
99,116,1,0.00
170,186,1,0.00
49,63,1,0.00
87,186,1,0.00
79,127,1,0.00
39,48,1,0.00
8,121,1,0.00
104,178,1,0.00
47,142,1,0.00
46,54,1,0.00
2,170,1,0.00
27,174,1,0.00
8,149,1,0.00
30,65,1,0.00
59,154,1,0.00
45,182,1,0.00
62,104,1,0.00
17,162,1,0.00
84,165,1,0.00
73,157,1,0.00
35,138,1,0.00
96,129,1,0.00
96,99,1,0.00
11,180,1,0.00
104,107,1,0.00
15,72,1,0.00
129,172,1,0.00
124,172,1,0.00
45,178,1,0.00
47,58,1,0.00
41,93,1,0.00
22,67,1,0.00
105,149,1,0.00
68,181,1,0.00
13,145,1,0.00
73,93,1,0.00
12,36,1,0.00
116,170,1,0.00
33,112,1,0.00
12,166,1,0.00
33,146,1,0.00
5,10,1,0.00
137,178,1,0.00
18,138,1,0.00
21,32,1,0.00
33,115,1,0.00
85,157,1,0.00
24,50,1,0.00
112,114,1,0.00
4,132,1,0.00
17,53,1,0.00
23,165,1,0.00
131,162,1,0.00
53,54,1,0.00
138,180,1,0.00
63,75,1,0.00
24,158,1,0.00
56,166,1,0.00
123,141,1,0.00
92,108,1,0.00
18,109,1,0.00
94,185,1,0.00
39,153,1,0.00
76,170,1,0.00
8,97,1,0.00
74,166,1,0.00
138,159,1,0.00
15,103,1,0.00
50,104,1,0.00
162,174,1,0.00
92,114,1,0.00
11,60,1,0.00
65,140,1,0.00
80,145,1,0.00
99,143,1,0.00
42,142,1,0.00
101,122,1,0.00
27,119,1,0.00
5,144,1,0.00
21,24,1,0.00
27,49,1,0.00
65,143,1,0.00
3,56,1,0.00
172,173,1,0.00
147,161,1,0.00
62,145,1,0.00
68,112,1,0.00
23,119,1,0.00
98,146,1,0.00
70,120,1,0.00
24,27,1,0.00
66,145,1,0.00
47,146,1,0.00
3,55,1,0.00
23,138,1,0.00
6,51,1,0.00
76,81,1,0.00
46,120,1,0.00
52,155,1,0.00
45,51,1,0.00
37,104,1,0.00
69,116,1,0.00
22,36,1,0.00
38,54,1,0.00
104,167,1,0.00
27,110,1,0.00
56,141,1,0.00
104,164,1,0.00
27,77,1,0.00
24,97,1,0.00
94,143,1,0.00
69,164,1,0.00
107,139,1,0.00
68,88,1,0.00
45,109,1,0.00
59,161,1,0.00
40,160,1,0.00
40,48,1,0.00
54,185,1,0.00
39,101,1,0.00
43,116,1,0.00
63,136,1,0.00
84,114,1,0.00
138,152,1,0.00
108,122,1,0.00
53,130,1,0.00
54,131,1,0.00
49,137,1,0.00
142,149,1,0.00
68,72,1,0.00
67,142,1,0.00
35,109,1,0.00
80,167,1,0.00
13,143,1,0.00
34,64,1,0.00
42,170,1,0.00
142,171,1,0.00
26,91,1,0.00
92,126,1,0.00
162,172,1,0.00
70,153,1,0.00
92,173,1,0.00
132,145,1,0.00
10,92,1,0.00
101,185,1,0.00
42,182,1,0.00
15,17,1,0.00
15,89,1,0.00
86,161,1,0.00
15,185,1,0.00
114,172,1,0.00
59,138,1,0.00
63,71,1,0.00
17,112,1,0.00
166,179,1,0.00
4,107,1,0.00
79,89,1,0.00
65,91,1,0.00
24,137,1,0.00
77,89,1,0.00
38,72,1,0.00
112,186,1,0.00
112,149,1,0.00
81,104,1,0.00
106,115,1,0.00
35,96,1,0.00
50,136,1,0.00
179,182,1,0.00
55,139,1,0.00
118,124,1,0.00
19,144,1,0.00
105,127,1,0.00
13,83,1,0.00
129,146,1,0.00
54,138,1,0.00
74,83,1,0.00
87,180,1,0.00
68,117,1,0.00
59,110,1,0.00
141,165,1,0.00
75,88,1,0.00
14,20,1,0.00
24,88,1,0.00
76,167,1,0.00
34,67,1,0.00
51,135,1,0.00
25,185,1,0.00
43,82,1,0.00
145,157,1,0.00
72,139,1,0.00
16,139,1,0.00
88,105,1,0.00
66,179,1,0.00
3,116,1,0.00
155,170,1,0.00
78,166,1,0.00
95,120,1,0.00
50,109,1,0.00
20,151,1,0.00
182,186,1,0.00
109,165,1,0.00
82,116,1,0.00
10,153,1,0.00
81,108,1,0.00
68,94,1,0.00
28,62,1,0.00
22,121,1,0.00
138,182,1,0.00
79,167,1,0.00
119,132,1,0.00
37,160,1,0.00
126,140,1,0.00
20,111,1,0.00
74,97,1,0.00
126,185,1,0.00
157,174,1,0.00
49,128,1,0.00
20,74,1,0.00
61,73,1,0.00
66,137,1,0.00
23,38,1,0.00
124,144,1,0.00
22,150,1,0.00
25,62,1,0.00
69,82,1,0.00
37,178,1,0.00
4,129,1,0.00
16,21,1,0.00
15,99,1,0.00
55,166,1,0.00
69,112,1,0.00
45,66,1,0.00
4,36,1,0.00
63,155,1,0.00
74,172,1,0.00
107,114,1,0.00
29,145,1,0.00
46,160,1,0.00
44,160,1,0.00
78,151,1,0.00
96,175,1,0.00
63,95,1,0.00
14,135,1,0.00
33,60,1,0.00
76,172,1,0.00
2,25,1,0.00
25,112,1,0.00
25,111,1,0.00
60,111,1,0.00
23,65,1,0.00
6,49,1,0.00
23,145,1,0.00
46,127,1,0.00
42,172,1,0.00
18,74,1,0.00
35,121,1,0.00
13,110,1,0.00
112,139,1,0.00
130,150,1,0.00
50,55,1,0.00
58,131,1,0.00
66,79,1,0.00
82,172,1,0.00
2,40,1,0.00
58,103,1,0.00
3,118,1,0.00
80,160,1,0.00
51,163,1,0.00
108,143,1,0.00
18,116,1,0.00
29,92,1,0.00
16,172,1,0.00
52,114,1,0.00
58,87,1,0.00
157,165,1,0.00
104,166,1,0.00
65,67,1,0.00
27,106,1,0.00
5,100,1,0.00
48,159,1,0.00
28,65,1,0.00
64,107,1,0.00
76,139,1,0.00
122,141,1,0.00
8,143,1,0.00
38,128,1,0.00
101,149,1,0.00
98,168,1,0.00
47,83,1,0.00
5,115,1,0.00
70,174,1,0.00
3,96,1,0.00
49,171,1,0.00
2,116,1,0.00
43,148,1,0.00
75,131,1,0.00
47,75,1,0.00
3,117,1,0.00
76,155,1,0.00
91,171,1,0.00
24,110,1,0.00
90,141,1,0.00
168,174,1,0.00
104,105,1,0.00
70,163,1,0.00
1,98,1,0.00
5,186,1,0.00
77,94,1,0.00
63,74,1,0.00
153,165,1,0.00
2,158,1,0.00
5,152,1,0.00
32,60,1,0.00
93,186,1,0.00
46,117,1,0.00
27,43,1,0.00
110,119,1,0.00
91,166,1,0.00
78,150,1,0.00
36,168,1,0.00
14,137,1,0.00
56,73,1,0.00
168,181,1,0.00
110,185,1,0.00
114,158,1,0.00
22,69,1,0.00
114,118,1,0.00
26,98,1,0.00
82,91,1,0.00
76,186,1,0.00
74,174,1,0.00
61,100,1,0.00
11,16,1,0.00
76,152,1,0.00
15,91,1,0.00
132,167,1,0.00
1,48,1,0.00
83,101,1,0.00
4,79,1,0.00
53,147,1,0.00
19,132,1,0.00
52,166,1,0.00
77,85,1,0.00
72,182,1,0.00
73,153,1,0.00
10,155,1,0.00
28,71,1,0.00
15,107,1,0.00
58,167,1,0.00
2,153,1,0.00
121,142,1,0.00
6,23,1,0.00
4,92,1,0.00
80,130,1,0.00
19,120,1,0.00
122,161,1,0.00
73,116,1,0.00
171,173,0,BLACK_OUT
155,162,1,0.00
50,147,1,0.00
16,24,1,0.00
47,102,1,0.00
92,164,1,0.00
26,32,1,0.00
10,46,1,0.00
14,106,1,0.00
27,109,1,0.00
82,153,1,0.00
85,160,1,0.00
13,170,1,0.00
137,172,1,0.00
44,156,1,0.00
27,98,1,0.00
42,82,1,0.00
153,158,1,0.00
64,169,1,0.00
33,151,1,0.00
52,175,1,0.00
4,86,1,0.00
38,40,1,0.00
90,155,1,0.00
43,164,1,0.00
100,132,1,0.00
75,182,1,0.00
6,60,1,0.00
154,182,1,0.00
35,169,1,0.00
71,100,1,0.00
21,117,1,0.00
75,163,1,0.00
18,103,1,0.00
71,139,1,0.00
84,126,1,0.00
21,126,1,0.00
14,95,1,0.00
82,179,1,0.00
11,153,1,0.00
37,149,1,0.00
28,93,1,0.00
10,114,1,0.00
50,159,1,0.00
5,95,1,0.00
158,185,1,0.00
100,149,1,0.00
8,119,1,0.00
35,129,1,0.00
38,182,1,0.00
69,137,1,0.00
11,38,1,0.00
54,168,1,0.00
15,21,1,0.00
36,175,1,0.00
80,91,1,0.00
100,181,1,0.00
22,181,1,0.00
112,140,1,0.00
67,123,1,0.00
57,120,1,0.00
6,56,1,0.00
139,141,1,0.00
62,131,1,0.00
15,47,1,0.00
68,78,1,0.00
38,58,1,0.00
86,102,1,0.00
100,180,1,0.00
2,50,1,0.00
38,93,1,0.00
55,142,1,0.00
19,182,1,0.00
102,112,1,0.00
122,142,1,0.00
85,147,1,0.00
97,109,1,0.00
83,161,1,0.00
51,53,1,0.00
68,121,1,0.00
74,179,1,0.00
39,77,1,0.00
23,72,1,0.00
38,129,1,0.00
72,110,1,0.00
67,156,1,0.00
22,179,1,0.00
22,103,1,0.00
12,99,1,0.00
110,153,1,0.00
5,37,1,0.00
146,172,1,0.00
53,179,1,0.00
19,90,1,0.00
49,160,1,0.00
40,146,1,0.00
117,186,1,0.00
122,186,1,0.00
86,129,1,0.00
31,155,1,0.00
65,96,1,0.00
53,90,1,0.00
33,82,1,0.00
58,117,1,0.00
52,107,1,0.00
139,153,1,0.00
6,119,1,0.00
119,181,1,0.00
92,101,1,0.00
79,141,1,0.00
44,56,1,0.00
86,139,1,0.00
51,175,1,0.00
63,149,1,0.00
76,149,1,0.00
14,132,1,0.00
58,93,1,0.00
87,103,1,0.00
110,162,1,0.00
24,127,1,0.00
38,84,1,0.00
58,96,1,0.00
58,76,1,0.00
61,116,1,0.00
39,79,1,0.00
1,27,1,0.00
21,105,1,0.00
34,75,1,0.00
24,125,1,0.00
3,180,1,0.00
32,59,1,0.00
28,41,1,0.00
76,145,1,0.00
8,102,1,0.00
73,151,1,0.00
136,161,1,0.00
138,145,1,0.00
27,38,1,0.00
101,117,1,0.00
93,107,1,0.00
73,145,1,0.00
11,17,1,0.00
49,149,1,0.00
61,109,1,0.00
57,125,1,0.00
18,98,1,0.00
88,139,1,0.00
114,160,1,0.00
69,85,1,0.00
2,21,1,0.00
24,124,1,0.00
17,160,1,0.00
33,175,1,0.00
65,174,1,0.00
20,53,1,0.00
10,37,1,0.00
10,87,1,0.00
3,37,1,0.00
10,42,1,0.00
1,161,1,0.00
120,178,1,0.00
65,81,1,0.00
12,100,1,0.00
70,125,1,0.00
125,138,1,0.00
116,169,1,0.00
29,71,1,0.00
63,123,1,0.00
38,116,1,0.00
24,55,1,0.00
17,165,1,0.00
91,96,1,0.00
62,126,1,0.00
97,100,1,0.00
135,159,1,0.00
98,148,1,0.00
22,49,1,0.00
131,169,1,0.00
95,179,1,0.00
30,47,1,0.00
3,136,1,0.00
103,117,1,0.00
73,146,1,0.00
91,137,1,0.00
64,106,1,0.00
88,90,1,0.00
1,74,1,0.00
152,161,1,0.00
71,130,1,0.00
6,15,0,BLACK_OUT
145,178,1,0.00
43,159,1,0.00
58,152,1,0.00
17,125,1,0.00
47,94,1,0.00
50,69,1,0.00
42,84,1,0.00
52,63,1,0.00
8,99,1,0.00
49,85,1,0.00
33,66,1,0.00
31,80,1,0.00
4,23,1,0.00
97,186,1,0.00
30,160,1,0.00
107,123,1,0.00
77,150,1,0.00
100,152,1,0.00
103,163,1,0.00
145,168,1,0.00
18,77,1,0.00
83,159,1,0.00
13,54,1,0.00
11,101,1,0.00
67,154,1,0.00
41,64,1,0.00
139,167,1,0.00
25,122,1,0.00
6,115,1,0.00
51,147,1,0.00
120,160,1,0.00
94,145,1,0.00
5,57,1,0.00
11,109,1,0.00
3,160,1,0.00
10,90,1,0.00
79,115,1,0.00
50,77,1,0.00
10,27,1,0.00
2,120,1,0.00
59,123,1,0.00
73,98,1,0.00
67,115,1,0.00
118,174,1,0.00
17,37,1,0.00
107,179,1,0.00
62,162,1,0.00
126,130,1,0.00
45,92,1,0.00
24,42,1,0.00
20,99,1,0.00
51,169,1,0.00
66,122,1,0.00
45,145,1,0.00
86,104,1,0.00
53,173,1,0.00
20,70,1,0.00
4,97,1,0.00
41,146,1,0.00
94,154,1,0.00
72,142,1,0.00
14,52,1,0.00
40,55,1,0.00
30,171,1,0.00
34,152,1,0.00
80,175,1,0.00
68,77,1,0.00
20,25,1,0.00
16,18,0,BLACK_OUT
52,159,1,0.00
106,152,1,0.00
42,123,1,0.00
74,102,1,0.00
20,117,1,0.00
92,110,1,0.00
2,43,1,0.00
106,148,1,0.00
144,181,1,0.00
150,179,1,0.00
21,161,1,0.00
16,180,1,0.00
103,114,1,0.00
74,96,1,0.00
47,107,1,0.00
92,99,1,0.00
18,165,1,0.00
139,182,1,0.00
33,114,1,0.00
30,79,1,0.00
102,173,1,0.00
28,166,1,0.00
66,88,1,0.00
19,161,1,0.00
44,142,1,0.00
114,171,1,0.00
171,179,1,0.00
159,174,1,0.00
84,186,1,0.00
55,161,1,0.00
4,13,1,0.00
155,158,1,0.00
5,84,1,0.00
74,151,1,0.00
91,153,1,0.00
118,175,1,0.00
87,119,1,0.00
96,143,1,0.00
44,86,1,0.00
63,122,1,0.00
54,173,1,0.00
4,173,1,0.00
101,142,1,0.00
54,170,1,0.00
45,62,1,0.00
10,162,1,0.00
34,185,1,0.00
11,25,1,0.00
48,64,1,0.00
170,178,1,0.00
34,155,1,0.00
68,120,1,0.00
10,181,1,0.00
155,180,1,0.00
57,160,1,0.00
23,70,1,0.00
87,136,1,0.00
11,26,1,0.00
10,138,1,0.00
6,162,1,0.00
41,96,1,0.00
111,167,1,0.00
24,104,1,0.00
115,186,1,0.00
108,152,1,0.00
18,70,1,0.00
169,186,1,0.00
83,98,1,0.00
73,168,1,0.00
31,160,1,0.00
31,93,1,0.00
38,144,1,0.00
36,92,1,0.00
92,179,1,0.00
64,70,1,0.00
125,181,1,0.00
33,93,1,0.00
19,24,1,0.00
56,121,1,0.00
117,152,1,0.00
13,42,1,0.00
159,179,1,0.00
129,150,1,0.00
130,182,1,0.00
32,185,1,0.00
43,123,1,0.00
57,151,1,0.00
34,181,1,0.00
44,128,1,0.00
139,164,1,0.00
132,180,1,0.00
35,103,1,0.00
151,171,1,0.00
70,138,1,0.00
126,145,1,0.00
42,154,1,0.00
61,112,1,0.00
119,137,1,0.00
11,54,1,0.00
105,179,1,0.00
14,104,1,0.00
22,107,1,0.00
158,178,1,0.00
55,150,1,0.00
42,106,1,0.00
91,114,1,0.00
29,157,1,0.00
36,166,1,0.00
88,153,1,0.00
4,147,1,0.00
38,160,1,0.00
72,181,1,0.00
162,170,1,0.00
83,89,1,0.00
20,100,1,0.00
65,142,1,0.00
20,26,1,0.00
144,169,1,0.00
8,40,1,0.00
88,112,1,0.00
98,171,1,0.00
80,159,1,0.00
94,136,1,0.00
36,123,1,0.00
34,47,1,0.00
18,76,1,0.00
108,169,1,0.00
15,171,1,0.00
48,171,1,0.00
11,78,1,0.00
59,67,1,0.00
21,178,1,0.00
120,154,1,0.00
56,148,1,0.00
153,179,1,0.00
41,137,1,0.00
10,141,1,0.00
21,31,1,0.00
109,148,1,0.00
62,178,1,0.00
21,77,1,0.00
18,137,1,0.00
122,143,1,0.00
21,55,1,0.00
5,157,1,0.00
39,163,1,0.00
1,5,1,0.00
178,180,1,0.00
11,121,1,0.00
21,35,1,0.00
71,141,1,0.00
16,102,1,0.00
71,170,1,0.00
48,52,1,0.00
18,97,1,0.00
4,96,1,0.00
95,136,1,0.00
106,122,1,0.00
63,68,1,0.00
95,138,1,0.00
82,141,1,0.00
21,152,1,0.00
121,160,1,0.00
82,109,1,0.00
100,154,1,0.00
110,160,1,0.00
73,112,1,0.00
128,146,1,0.00
20,59,1,0.00
71,180,1,0.00
130,149,1,0.00
54,142,1,0.00
76,157,1,0.00
23,127,1,0.00
142,162,1,0.00
59,125,1,0.00
83,112,1,0.00
122,162,1,0.00
94,174,1,0.00
35,172,1,0.00
86,95,1,0.00
33,91,1,0.00
163,173,1,0.00
70,77,1,0.00
17,149,1,0.00
2,61,1,0.00
86,165,1,0.00
19,122,1,0.00
50,132,1,0.00
36,66,1,0.00
126,144,1,0.00
44,65,1,0.00
37,124,1,0.00
99,130,1,0.00
169,173,1,0.00
15,26,1,0.00
45,69,1,0.00
27,159,1,0.00
81,158,1,0.00
128,131,1,0.00
3,151,1,0.00
58,182,1,0.00
39,100,1,0.00
114,141,1,0.00
73,181,1,0.00
73,117,1,0.00
93,108,1,0.00
15,62,1,0.00
142,161,1,0.00
108,124,1,0.00
23,108,1,0.00
60,87,1,0.00
26,71,1,0.00
28,70,1,0.00
62,151,1,0.00
95,139,1,0.00
120,159,1,0.00
146,162,1,0.00
37,57,1,0.00
38,147,1,0.00
92,96,1,0.00
61,69,1,0.00
71,91,1,0.00
109,139,1,0.00
136,170,1,0.00
55,68,1,0.00
85,181,1,0.00
21,121,1,0.00
82,136,1,0.00
23,175,1,0.00
165,170,1,0.00
110,157,1,0.00
155,156,1,0.00
93,131,1,0.00
105,144,1,0.00
8,118,1,0.00
45,124,1,0.00
49,120,1,0.00
76,96,1,0.00
29,79,1,0.00
104,181,1,0.00
89,149,1,0.00
60,121,1,0.00
94,109,1,0.00
151,156,1,0.00
47,153,1,0.00
146,147,1,0.00
62,68,0,BLACK_OUT
102,139,1,0.00
71,173,1,0.00
48,81,1,0.00
83,116,1,0.00
98,118,1,0.00
15,37,1,0.00
13,164,1,0.00
46,152,1,0.00
102,144,1,0.00
66,182,1,0.00
129,160,1,0.00
37,136,1,0.00
20,103,1,0.00
155,167,1,0.00
33,83,1,0.00
2,167,1,0.00
12,28,1,0.00
1,162,1,0.00
28,59,1,0.00
6,145,1,0.00
15,90,1,0.00
53,114,1,0.00
84,185,1,0.00
148,158,1,0.00
46,64,1,0.00
30,120,1,0.00
80,86,1,0.00
10,16,1,0.00
38,39,1,0.00
83,178,1,0.00
128,162,1,0.00
67,158,1,0.00
16,97,1,0.00
73,95,1,0.00
79,163,1,0.00
45,158,1,0.00
43,55,1,0.00
71,132,1,0.00
34,55,1,0.00
104,165,1,0.00
49,116,1,0.00
105,118,1,0.00
16,168,1,0.00
55,63,1,0.00
37,58,1,0.00
110,115,1,0.00
8,94,1,0.00
115,128,1,0.00
150,161,1,0.00
44,131,1,0.00
72,174,1,0.00
23,91,1,0.00
56,130,1,0.00
147,162,1,0.00
119,170,1,0.00
94,159,1,0.00
29,37,1,0.00
48,128,1,0.00
128,173,1,0.00
32,37,1,0.00
38,162,1,0.00
76,136,1,0.00
49,75,1,0.00
2,94,1,0.00
11,35,1,0.00
41,167,1,0.00
58,147,1,0.00
60,125,1,0.00
32,51,1,0.00
60,141,1,0.00
19,106,1,0.00
25,147,1,0.00
12,145,1,0.00
40,121,1,0.00
65,79,1,0.00
31,105,1,0.00
53,120,1,0.00
114,137,1,0.00
36,56,1,0.00
116,144,1,0.00
15,172,1,0.00
57,141,1,0.00
36,154,1,0.00
41,112,1,0.00
16,109,1,0.00
5,44,1,0.00
25,81,1,0.00
38,68,1,0.00
75,165,1,0.00
39,72,1,0.00
83,168,1,0.00
66,100,1,0.00
18,158,1,0.00
35,186,1,0.00
11,53,1,0.00
170,182,1,0.00
111,148,1,0.00
30,169,1,0.00
27,156,1,0.00
36,150,1,0.00
46,174,1,0.00
27,116,1,0.00
54,109,1,0.00
10,173,1,0.00
41,71,1,0.00
64,97,1,0.00
65,102,1,0.00
20,61,1,0.00
22,84,1,0.00
5,156,1,0.00
1,174,1,0.00
39,45,1,0.00
22,48,1,0.00
52,71,1,0.00
37,38,1,0.00
59,159,1,0.00
72,100,1,0.00
18,102,1,0.00
36,110,1,0.00
6,152,1,0.00
79,174,1,0.00
16,186,1,0.00
111,163,1,0.00
53,95,1,0.00
5,99,1,0.00
93,138,1,0.00
31,33,1,0.00
77,138,1,0.00
98,138,1,0.00
32,179,1,0.00
100,150,1,0.00
46,83,1,0.00
32,178,1,0.00
39,138,1,0.00
99,167,1,0.00
129,186,1,0.00
72,95,1,0.00
90,115,1,0.00
92,185,1,0.00
118,126,1,0.00
33,51,1,0.00
123,149,1,0.00
48,118,1,0.00
83,137,1,0.00
96,180,1,0.00
93,115,1,0.00
28,131,1,0.00
98,120,1,0.00
73,127,1,0.00
10,175,1,0.00
18,84,1,0.00
56,118,1,0.00
38,41,1,0.00
51,52,1,0.00
8,90,1,0.00
80,85,1,0.00
26,167,1,0.00
32,181,1,0.00
22,50,1,0.00
76,121,1,0.00
3,26,1,0.00
42,158,1,0.00
21,49,1,0.00
23,24,0,BLACK_OUT
12,104,1,0.00
93,156,1,0.00
27,103,1,0.00
103,149,1,0.00
34,173,1,0.00
28,150,1,0.00
35,91,1,0.00
103,104,1,0.00
120,181,1,0.00
1,104,1,0.00
138,160,1,0.00
70,80,0,BLACK_OUT
62,154,1,0.00
34,140,1,0.00
32,126,1,0.00
63,89,1,0.00
48,61,1,0.00
49,89,1,0.00
20,92,1,0.00
24,132,1,0.00
41,170,1,0.00
10,62,1,0.00
2,138,1,0.00
66,105,1,0.00
114,168,1,0.00
41,75,1,0.00
115,170,1,0.00
33,127,1,0.00
72,157,1,0.00
47,74,1,0.00
148,167,1,0.00
61,143,1,0.00
43,74,1,0.00
16,43,1,0.00
144,163,1,0.00
17,179,1,0.00
96,138,1,0.00
101,106,1,0.00
122,172,1,0.00
17,164,1,0.00
94,117,1,0.00
15,43,1,0.00
75,92,1,0.00
88,127,1,0.00
20,60,1,0.00
126,146,1,0.00
28,137,1,0.00
90,185,1,0.00
106,154,1,0.00
12,124,1,0.00
10,123,1,0.00
19,33,1,0.00
97,179,1,0.00
97,114,1,0.00
107,153,1,0.00
3,38,1,0.00
49,147,1,0.00
80,136,1,0.00
89,110,1,0.00
6,8,1,0.00
151,164,1,0.00
53,121,1,0.00
17,185,1,0.00
35,37,1,0.00
79,103,1,0.00
30,178,1,0.00
19,108,1,0.00
97,116,1,0.00
1,110,1,0.00
92,143,1,0.00
51,72,1,0.00
116,146,1,0.00
111,116,1,0.00
80,121,1,0.00
125,155,1,0.00
28,36,1,0.00
80,164,1,0.00
66,173,1,0.00
12,121,1,0.00
19,79,1,0.00
3,34,1,0.00
70,85,1,0.00
73,132,1,0.00
20,105,1,0.00
10,19,1,0.00
148,166,1,0.00
51,154,1,0.00
117,148,1,0.00
35,171,1,0.00
27,28,0,BLACK_OUT
118,162,1,0.00
61,156,1,0.00
78,99,1,0.00
40,47,1,0.00
5,74,1,0.00
34,103,1,0.00
123,150,1,0.00
16,78,1,0.00
167,182,1,0.00
31,137,1,0.00
16,81,1,0.00
110,186,1,0.00
122,147,1,0.00
137,141,1,0.00
24,153,1,0.00
67,186,1,0.00
93,103,1,0.00
10,142,1,0.00
2,179,1,0.00
1,120,1,0.00
21,74,1,0.00
85,153,1,0.00
49,117,1,0.00
60,159,1,0.00
130,137,1,0.00
36,79,1,0.00
14,141,1,0.00
95,174,1,0.00
69,70,1,0.00
78,123,1,0.00
41,61,1,0.00
13,167,1,0.00
140,161,1,0.00
97,157,1,0.00
68,132,1,0.00
82,129,1,0.00
4,168,1,0.00
40,58,1,0.00
91,162,1,0.00
144,152,1,0.00
55,153,1,0.00
2,132,1,0.00
25,107,1,0.00
33,90,1,0.00
55,119,1,0.00
71,178,1,0.00
47,92,1,0.00
27,145,1,0.00
91,160,1,0.00
16,82,1,0.00
13,79,1,0.00
2,117,1,0.00
31,170,1,0.00
56,92,1,0.00
47,80,1,0.00
79,84,1,0.00
25,109,1,0.00
29,76,1,0.00
155,160,1,0.00
117,180,1,0.00
28,169,1,0.00
71,111,1,0.00
44,101,1,0.00
135,137,0,BLACK_OUT
92,165,1,0.00
5,45,1,0.00
181,182,0,BLACK_OUT
122,138,1,0.00
46,137,1,0.00
35,104,1,0.00
10,116,1,0.00
18,72,1,0.00
155,179,1,0.00
82,162,1,0.00
10,103,1,0.00
81,149,1,0.00
74,103,1,0.00
6,69,1,0.00
89,150,1,0.00
139,143,1,0.00
57,117,1,0.00
30,117,1,0.00
12,70,1,0.00
57,71,1,0.00
5,6,0,BLACK_OUT
107,138,1,0.00
16,116,1,0.00
22,74,1,0.00
81,127,1,0.00
69,73,1,0.00
73,140,1,0.00
4,91,1,0.00
66,84,1,0.00
24,60,1,0.00
70,75,1,0.00
22,164,1,0.00
121,167,1,0.00
54,153,1,0.00
8,156,1,0.00
53,170,1,0.00
124,128,1,0.00
124,126,1,0.00
28,148,1,0.00
16,153,1,0.00
15,161,1,0.00
68,81,1,0.00
95,117,1,0.00
44,106,1,0.00
79,136,1,0.00
2,75,1,0.00
137,148,1,0.00
69,98,1,0.00
124,136,1,0.00
44,110,1,0.00
47,112,1,0.00
39,117,1,0.00
100,136,1,0.00
11,111,1,0.00
92,117,1,0.00
46,82,1,0.00
41,78,1,0.00
50,123,1,0.00
128,149,1,0.00
35,43,1,0.00
19,179,1,0.00
48,147,1,0.00
62,171,1,0.00
104,163,1,0.00
29,156,1,0.00
53,169,1,0.00
17,75,1,0.00
43,156,1,0.00
13,19,1,0.00
1,172,1,0.00
63,154,1,0.00
28,57,1,0.00
14,54,1,0.00
67,131,1,0.00
41,49,1,0.00
42,64,1,0.00
18,169,1,0.00
22,112,1,0.00
56,167,1,0.00
53,93,1,0.00
125,143,1,0.00
136,180,1,0.00
98,101,1,0.00
96,123,1,0.00
157,158,1,0.00
89,136,1,0.00
102,167,1,0.00
102,186,1,0.00
96,158,1,0.00
29,82,1,0.00
36,131,1,0.00
45,110,1,0.00
111,162,1,0.00
10,96,1,0.00
23,125,1,0.00
16,132,1,0.00
152,168,1,0.00
101,171,1,0.00
74,78,1,0.00
65,162,1,0.00
63,97,1,0.00
78,126,1,0.00
180,181,0,BLACK_OUT
93,174,1,0.00
25,168,1,0.00
64,175,1,0.00
30,36,1,0.00
30,152,1,0.00
147,149,1,0.00
131,168,1,0.00
57,100,1,0.00
36,161,1,0.00
8,25,1,0.00
28,180,1,0.00
23,154,1,0.00
43,124,1,0.00
144,147,1,0.00
61,162,1,0.00
129,159,1,0.00
94,120,1,0.00
12,179,1,0.00
40,70,1,0.00
15,46,1,0.00
8,11,1,0.00
3,165,1,0.00
156,159,1,0.00
55,67,1,0.00
43,139,1,0.00
17,32,1,0.00
61,160,1,0.00
2,161,1,0.00
100,115,1,0.00
159,181,1,0.00
33,164,1,0.00
82,150,1,0.00
23,130,1,0.00
18,185,1,0.00
55,141,1,0.00
98,150,1,0.00
15,19,1,0.00
11,63,1,0.00
58,145,1,0.00
29,98,1,0.00
51,168,1,0.00
13,24,1,0.00
34,36,1,0.00
108,110,1,0.00
12,62,1,0.00
103,161,1,0.00
42,91,1,0.00
4,47,1,0.00
30,137,1,0.00
35,110,1,0.00
47,76,1,0.00
36,43,1,0.00
31,76,1,0.00
4,37,1,0.00
95,103,1,0.00
10,149,1,0.00
22,85,1,0.00
54,159,1,0.00
74,110,1,0.00
